福特 福克斯 2012款 三厢 1.6L 手动舒适型,3.38,6.63万公里,1.6L,手动
福特 嘉年华 2011款 两厢 1.5L 自动运动型,3.95,5.95万公里,1.5L,自动
铃木 雨燕 2014款 1.5L 自动时尚型,5.80,2.16万公里,1.5L,自动
哈弗H2 2016款 红标 1.5T 自动两驱豪华型,6.20,4.89万公里,1.5T,自动
别克 英朗 2012款 GT 1.6L 自动时尚版,4.50,5.44万公里,1.6L,自动
别克 英朗 2015款 15N 手动精英型,4.98,5.3万公里,1.5L,手动
日产 逍客 2010款 20X雷 CVT 2WD,4.80,9.99万公里,2.0L,自动
吉利 帝豪 2016款 三厢 1.5L 手动向上版,3.28,5.04万公里,1.5L,手动
福特 翼虎 2013款 2.0L GTDi 四驱精英型,9.38,5.77万公里,2.0T,自动
大众POLO 2011款 1.4L 自动致酷版,3.60,9.31万公里,1.4L,自动
奔驰C级 2010款 C 180K 经典型,8.98,14万公里,1.6T,自动
别克 君越 2010款 2.4L豪华版,5.60,12.49万公里,2.4L,自动
别克 英朗 2016款 15N 自动精英型,5.80,4.31万公里,1.5L,自动
雪铁龙C4L 2014款 1.8L 智驱版 自动劲享型,4.39,14.16万公里,1.8L,自动
荣威550 2009款 550S 1.8L 自动启臻版,2.80,14.05万公里,1.8L,自动
奔驰C级 2013款 C 260 CGI 优雅型,11.20,10.87万公里,1.8T,自动
传祺GA6 2016款 235T 手动精英版,6.28,0.76万公里,1.5T,手动
奥迪Q3 2015款 30 TFSI 进取型,14.98,6.2万公里,1.4T,自动
日产 轩逸 2020款 1.6L XL CVT悦享版,11.80,1.48万公里,1.6L,自动
别克 凯越 2008款 1.6LE-AT,2.20,9.33万公里,1.6L,自动
别克 英朗 2013款 GT 1.6L 自动时尚版,6.00,5.58万公里,1.6L,自动
中华V5 2012款 1.5T 自动两驱运动型,4.20,7.44万公里,1.5T,自动
现代 全新胜达 2013款 2.4L 自动两驱智能型,8.12,6.98万公里,2.4L,自动
福特 嘉年华 2011款 两厢 1.5L 手动时尚型,2.58,9.51万公里,1.5L,手动
福特 翼搏 2013款 1.5L 自动风尚型,5.98,7.62万公里,1.5L,自动
福特 探险者 2016款 2.3T 精英版(进口),24.80,8.12万公里,2.3T,自动
起亚 智跑 2012款 2.4L 自动四驱版Premium,5.98,11.79万公里,2.4L,自动
凯迪拉克CTS 2010款 3.0豪华运动版(进口),7.60,12.57万公里,3.0L,自动
长安CS75 2014款 1.8T 自动精英型 国IV,5.58,5.39万公里,1.8T,自动
奥迪A8L 2011款 A8L 3.0 TFSI quattro舒适型(213kW)(进口),20.40,14.29万公里,3.0T,自动
现代 索纳塔八 2011款 2.0L 自动至尊版,5.98,8.69万公里,2.0L,自动
奥迪A4L 2012款 2.0 TFSI 自动舒适型,10.80,9.85万公里,2.0T,自动
荣威550 2012款 550 1.8L 自动超值版,2.88,10.47万公里,1.8L,自动
雪佛兰 科鲁兹 2011款 1.8L SE AT,3.30,6.81万公里,1.8L,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,9.68,8.28万公里,1.6T,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,25.80,5.79万公里,2.0T,自动
哈弗H2 2014款 1.5T 手动两驱精英版,3.80,6.94万公里,1.5T,手动
大众 高尔夫 2014款 1.4TSI 自动舒适型,8.30,2.32万公里,1.4T,自动
别克GL8 2011款 3.0L XT豪华商务旗舰版,12.00,17.56万公里,3.0L,自动
雪佛兰 赛欧 2013款 三厢 1.2L AMT理想版,2.38,5.44万公里,1.2L,自动
铃木 奥拓 2013款 1.0L 手动豪华型,2.10,3.59万公里,1.0L,手动
长安CS75 2015款 1.8T 自动四驱精英型 国V,7.50,3.41万公里,1.8T,自动
别克 凯越 2011款 1.6LX-AT,3.50,5.09万公里,1.6L,自动
大众 捷达 2013款 1.6L 自动舒适型,3.98,8.66万公里,1.6L,自动
雪佛兰 科鲁兹 2013款 1.6L SL MT,2.68,7.25万公里,1.6L,手动
别克 英朗 2015款 18T 双离合精英型,5.98,4.55万公里,1.4T,自动
福特 福睿斯 2015款 1.5L 自动时尚型,5.60,2.89万公里,1.5L,自动
别克 英朗 2014款 XT 1.6L 自动时尚版,5.68,8.89万公里,1.6L,自动
大众 途安 2011款 1.4T 自动智雅版5座,6.80,6.13万公里,1.4T,自动
大众 途观 2013款 1.8TSI 自动两驱舒适版,9.90,10.66万公里,1.8T,自动
比亚迪 秦 2015款 1.5T 双冠旗舰Plus版,5.99,5.95万公里,1.5T,自动
大众 迈腾 2009款 1.8TSI DSG舒适型,4.05,15.63万公里,1.8T,自动
奥迪Q5 2016款 40 TFSI 技术型,23.90,7.44万公里,2.0T,自动
奔驰A级 2011款 A 160(进口),6.80,5.7万公里,1.5L,自动
奔驰C级 2013款 C 180 CGI 经典型,11.20,12.48万公里,1.8T,自动
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,5.15,12.37万公里,2.0T,自动
现代ix35 2010款 2.0L 自动两驱精英版GLS,6.50,9.28万公里,2.0L,自动
雪佛兰 科鲁兹 2013款 1.6L SE MT,4.50,7.1万公里,1.6L,手动
奔腾B70 2012款 1.8L 自动时尚型,4.15,8.17万公里,1.8L,自动
雪佛兰 斯帕可 2011款 1.0 SE MT(进口),1.98,10.03万公里,1.0L,手动
大众 迈腾 2013款 1.8TSI 领先型,10.08,8.79万公里,1.8T,自动
别克 英朗 2012款 GT 1.6L 自动时尚版,4.30,6.3万公里,1.6L,自动
别克 英朗 2013款 GT 1.6L 自动时尚版,4.98,6.86万公里,1.6L,自动
大众 捷达 2013款 1.6L 手动时尚型,3.98,6.41万公里,1.6L,手动
别克 君威 2011款 2.0L 舒适版,4.66,9.39万公里,2.0L,自动
福特 福克斯 2012款 三厢 1.6L 自动舒适型,4.98,5.68万公里,1.6L,自动
日产 天籁 2008款 2.0L XL舒适版,5.66,15.38万公里,2.0L,自动
福特 福睿斯 2017款 1.5L 自动舒适型,5.90,9.02万公里,1.5L,自动
大众CC 2016款 2.0TSI 豪华型,17.00,4.73万公里,2.0T,自动
大众 高尔夫 2011款 1.4TSI 自动豪华型,6.00,6.43万公里,1.4T,自动
日产 轩逸 2016款 1.6XL  CVT尊享版,8.30,4.25万公里,1.6L,自动
大众 途锐 2011款 3.0TSI 豪华型(进口),30.50,9.3万公里,3.0T,自动
福特 嘉年华 2014款 两厢 1.0 GTDi 自动劲动型,5.68,2.73万公里,1.0T,自动
别克GL8 2014款 2.4L 经典版,10.60,8.55万公里,2.4L,自动
雪佛兰 科帕奇 2015款 2.4L 两驱城市版 7座,8.28,6.62万公里,2.4L,自动
日产 蓝鸟 2016款 1.6L CVT智酷版,7.41,3.84万公里,1.6L,自动
日产 逍客 2011款 2.0XL 火 CVT 2WD,5.98,3.76万公里,2.0L,自动
福特 福睿斯 2015款 1.5L 自动时尚型,5.28,6.14万公里,1.5L,自动
大众 高尔夫 2016款 1.6L 自动时尚型,8.80,2.5万公里,1.6L,自动
雪铁龙 世嘉 2013款 两厢 1.6L 自动乐尚型,3.98,6.62万公里,1.6L,自动
别克 英朗 2015款 15N 自动精英型,5.77,4.31万公里,1.5L,自动
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,6.46,1.24万公里,1.6L,自动
大众 朗逸 2013款 1.4TSI DSG舒适版,5.28,6.34万公里,1.4T,自动
福特 福克斯 2012款 两厢 1.6L 自动风尚型,5.00,8.69万公里,1.6L,自动
大众 途观 2013款 1.8TSI 自动两驱豪华型,9.88,9.09万公里,1.8T,自动
菲亚特 菲翔 2012款 1.4T 自动悦享版,3.86,7.99万公里,1.4T,自动
别克 英朗 2012款 GT 1.8L 自动时尚真皮版,3.66,10.15万公里,1.8L,自动
雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,5.80,12.34万公里,2.0L,自动
别克 君威 2012款 2.0L 豪华版,5.26,15.85万公里,2.0L,自动
别克 英朗 2013款 GT 1.6L 自动时尚版,5.00,7.22万公里,1.6L,自动
日产 骐达 2008款 1.6L 自动智能型,3.88,6.93万公里,1.6L,自动
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,7.90,8.23万公里,1.6T,自动
奥迪A4L 2010款 2.0 TFSI 标准型,9.30,9.5万公里,2.0T,自动
Jeep 指南者 2012款 2.0L 两驱豪华版(进口),6.50,14.12万公里,2.0L,自动
奔驰GLK级 2012款 GLK 300 4MATIC 时尚型,14.20,15.57万公里,3.0L,自动
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,5.00,3.52万公里,1.5T,手动
起亚 智跑 2012款 2.0L 自动两驱版GLS,6.60,8.61万公里,2.0L,自动
奔驰C级 2011款 C 200 CGI 时尚型,12.60,6.35万公里,1.8T,自动
大众 高尔夫 2011款 1.4TSI 自动舒适型,5.68,4.43万公里,1.4T,自动
别克GL8 2014款 2.4L 经典版,11.58,8.9万公里,2.4L,自动
大众 高尔夫 2012款 1.6 手动时尚型,4.88,9.57万公里,1.6L,手动
陆风X7 2015款 2.0T 全景尊贵版,5.88,17.65万公里,2.0T,自动
别克 英朗 2016款 15N 自动精英型,6.67,5.46万公里,1.5L,自动
大众 途观 2010款 1.8TSI 自动两驱菁英版,9.10,7.39万公里,1.8T,自动
现代ix35 2012款 2.0L 自动两驱精英版GLS,6.80,4.8万公里,2.0L,自动
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,8.09,4.05万公里,1.6L,自动
别克 昂科拉 2015款 1.4T 自动两驱都市领先型,7.85,5.27万公里,1.4T,自动
大众 高尔夫 2016款 230TSI 自动舒适型,9.38,4.37万公里,1.4T,自动
MINI Countryman 2011款 1.6L COOPER Excitement,11.80,9.32万公里,1.6L,自动
比亚迪S7 2015款 1.5T 手动尊贵型,4.50,7.9万公里,1.5T,手动
路虎 神行者2 2010款 2.2 TD4 自动SE柴油版(进口),9.80,16.72万公里,2.2T,自动
大众 朗逸 2017款 1.6L 自动风尚版,9.10,2万公里,1.6L,自动
斯柯达 明锐 2017款 经典款 1.6L 手动标准版,6.20,7.6万公里,1.6L,手动
本田CR-V 2016款 2.0L 两驱都市版,15.70,7.92万公里,2.0L,自动
Jeep 自由光 2016款 2.4L 专业版智能包,12.50,6.9万公里,2.4L,自动
别克 凯越 2015款 1.5L 自动经典型,4.80,5.07万公里,1.5L,自动
福特 福克斯 2009款 两厢 1.8L 手动舒适型,2.50,8.24万公里,1.8L,手动
奥迪A4L 2013款 35 TFSI 自动舒适型,14.50,5.91万公里,2.0T,自动
日产 蓝鸟 2016款 1.6L CVT智酷版,8.68,3.32万公里,1.6L,自动
本田 飞度 2018款 1.5L CVT舒适天窗版,8.25,1.38万公里,1.5L,自动
雷诺 科雷傲 2014款 2.5L 四驱豪华版(进口),9.80,6.25万公里,2.5L,自动
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,7.18,3.43万公里,1.6L,自动
长城 炮 2019款 2.0T商用版自动汽油两驱精英型长箱GW4C20B,11.28,0.84万公里,2.0T,自动
奔驰GLC级 2016款 GLC 260 4MATIC 动感型,29.00,5.6万公里,2.0T,自动
哈弗H7 2016款 蓝标H7 2.0T 自动豪华型,10.88,5.11万公里,2.0T,自动
现代 瑞纳 2014款 1.4L 手动智能型GLS,3.99,9.47万公里,1.4L,手动
奔驰C级 2010款 C 260 时尚型,8.98,14.25万公里,2.5L,自动
启辰T70 2016款 2.0L CVT睿趣版,6.88,4.73万公里,2.0L,自动
雪佛兰 科沃兹 2018款 320 自动欣享天窗版,6.50,4.96万公里,1.5L,自动
北汽威旺M20 2017款 1.5L M20S 基本型DAM15DL,2.80,3.03万公里,1.5L,手动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,7.18,4.3万公里,1.5L,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,10.88,4.02万公里,1.6T,自动
日产 骐达 2016款 1.6L CVT酷动版,8.70,4.08万公里,1.6L,自动
比亚迪F3R 2008款 1.6L 自动挡,1.38,2.05万公里,1.6L,自动
雷克萨斯NX 2015款 200 前驱 锋行版,24.50,4.72万公里,2.0L,自动
本田 缤智 2017款 1.5L CVT两驱舒适型,10.98,4.32万公里,1.5L,自动
日产 轩逸 2019款 1.6XV CVT智联尊享版 国V,9.57,2.11万公里,1.6L,自动
奥迪Q5 2015款 40 TFSI 技术型,21.88,7.66万公里,2.0T,自动
本田 艾力绅 2016款 2.4L 经典版,22.90,5.88万公里,2.4L,自动
大众 捷达 2013款 1.6L 手动舒适型,3.90,7.55万公里,1.6L,手动
大众 凌渡 2018款 230TSI DSG风尚版,12.10,3.89万公里,1.4T,自动
雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,6.50,8.75万公里,2.0L,自动
传祺GS4 2017款 235T 自动两驱精英版,7.00,3.55万公里,1.5T,自动
别克 英朗 2019款 18T 自动互联精英型 国VI,7.68,1.62万公里,1.3T,自动
保时捷Cayenne 2011款 Cayenne 3.0T,41.80,14.12万公里,3.0T,自动
马自达CX-4 2018款 2.0L 自动两驱蓝天品位升级版 国V,13.00,3.69万公里,2.0L,自动
吉利 远景X3 2017款 1.5L 自动尊贵型,4.88,4.46万公里,1.5L,自动
大众 高尔夫 2016款 1.6L 自动舒适型,9.00,5.34万公里,1.6L,自动
现代 名图 2017款 1.8L 自动尊贵型DLX 国V,9.88,4.84万公里,1.8L,自动
本田 思域 2013款 十周年纪念 1.8L 自动豪华版,6.58,13.45万公里,1.8L,自动
Jeep 指南者 2017款 200T 自动家享版,11.40,3.01万公里,1.4T,自动
起亚K3 2016款 1.6L 手动GL,5.48,4.98万公里,1.6L,手动
本田CR-V 2016款 2.0L 两驱都市版,14.58,6.45万公里,2.0L,自动
丰田 威驰 2014款 1.5L 手动智臻版,4.68,2.49万公里,1.5L,手动
奥迪A5 2017款 Coupe 40 TFSI 时尚型(进口),30.68,1.74万公里,2.0T,自动
别克 凯越 2018款 15N CVT精英型,5.98,4.54万公里,1.3L,自动
MG3 2013款 1.5L 手动超值版,2.80,3.9万公里,1.5L,手动
丰田 汉兰达 2009款 2.7L 两驱7座豪华版,13.60,11.13万公里,2.7L,自动
凯迪拉克XT5 2016款 28T 四驱技术型,20.30,9.38万公里,2.0T,自动
雪佛兰 科鲁兹 2013款 1.6L SL MT,3.25,5.79万公里,1.6L,手动
丰田 凯美瑞 2019款 2.5G 豪华版 国VI,19.98,2.01万公里,2.5L,自动
日产 轩逸 2020款 改款 1.6L XL CVT智享版,12.30,0.23万公里,1.6L,自动
日产 奇骏 2019款 2.0L CVT智联舒适版 2WD,15.88,2.27万公里,2.0L,自动
斯柯达 明锐 2014款 1.4TSI DSG逸俊版,6.80,3.94万公里,1.4T,自动
林肯MKC 2016款 2.0T 两驱尊雅版,17.50,5.82万公里,2.0T,自动
别克 凯越 2011款 1.6LE-AT,3.60,12.66万公里,1.6L,自动
别克 君越 2013款 2.4L SIDI精英舒适型,9.50,8.31万公里,2.4L,自动
本田 艾力绅 2012款 2.4L VTi-S尊贵版,14.80,17.76万公里,2.4L,自动
现代 悦纳 2016款 1.4L 手动炫酷版GLS,4.60,5.49万公里,1.4L,手动
哈弗H6 2012款 1.5T 手动两驱尊贵型,3.40,8.95万公里,1.5T,手动
大众POLO 2014款 1.4L 自动舒适版,5.50,7.81万公里,1.4L,自动
奥迪A6L 2014款 30 FSI 舒适型,21.98,11.84万公里,2.5L,自动
奥迪A3 2012款 Sportback 1.8T 豪华型(进口),7.22,8.61万公里,1.8T,自动
标致3008 2016款 2.0L 自动标准版,7.20,5.72万公里,2.0L,自动
斯柯达 昕锐 2015款 1.6L 自动乐选型,5.18,4.36万公里,1.6L,自动
现代 朗动 2016款 1.6L 自动智能型,7.18,3.56万公里,1.6L,自动
日产 逍客 2016款 1.2T 手动时尚版,7.95,8.19万公里,1.2T,手动
本田 锋范经典 2011款 1.5L 自动精英品致版,4.68,9.51万公里,1.5L,自动
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,9.98,6.99万公里,1.5T,自动
别克 昂科威 2014款 28T 四驱豪华型,12.98,5.81万公里,2.0T,自动
宝马7系 2011款 730Li典雅型(进口),21.80,16.62万公里,3.0L,自动
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,7.88,5.57万公里,1.5L,自动
福特 福睿斯 2015款 1.5L 手动舒适型,4.60,5.04万公里,1.5L,手动
大众 帕萨特 2017款 330TSI DSG尊荣版,17.38,4.43万公里,1.8T,自动
标致4008 2013款 2.0L 两驱时尚型(进口),8.80,4.42万公里,2.0L,自动
雪佛兰 创酷 2017款 1.4T 自动两驱豪华型,6.90,2.72万公里,1.4T,自动
丰田 卡罗拉 2008款 1.8L 手动GL-i天窗特别版,3.90,10.13万公里,1.8L,手动
福特 福克斯 2015款 三厢 1.6L 自动舒适型,6.28,8.1万公里,1.6L,自动
丰田 undefined 兰德酷路泽 2014款 2.7L 自动（平行进口）,36.80,6.25万公里,2.7L,自动
雷克萨斯ES 2018款 260 卓越版 国V,31.98,4.8万公里,2.5L,自动
奔驰GLA级 2016款 GLA 200 时尚型,17.60,4.29万公里,1.6T,自动
长安CS35 2015款 1.6L 手动豪华型 国IV,3.80,6.69万公里,1.6L,手动
大众 速腾 2018款 280TSI DSG熠动版,11.38,2.64万公里,1.4T,自动
大众 高尔夫 2016款 230TSI 自动豪华型,10.60,9.41万公里,1.4T,自动
本田 凌派 2019款 180Turbo CVT舒适版 国V,8.90,2.02万公里,1.0T,自动
斯巴鲁XV 2018款 2.0i 全驱豪华版EyeSight,16.68,5.83万公里,2.0L,自动
起亚K3 2016款 1.6L 自动Premium,7.28,5.04万公里,1.6L,自动
英菲尼迪Q50L 2015款 2.0T 悦享版,17.68,7.3万公里,2.0T,自动
丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,10.80,10.9万公里,2.0L,自动
道奇 酷威 2015款 2.0TD 四驱尊尚版(进口),12.98,13.79万公里,2.0T,自动
哈弗H2 2016款 红标 1.5T 自动两驱尊贵型,6.80,5.16万公里,1.5T,自动
大众POLO 2016款 1.4L 自动风尚型,6.58,3.73万公里,1.4L,自动
奔驰E级 2015款 改款 E 260 L 运动型,25.80,7.62万公里,2.0T,自动
哈弗M6 2019款 1.5T DCT两驱精英型 国VI,6.88,1.38万公里,1.5T,自动
宝骏310 2017款 1.5L 手动豪华型,4.36,1万公里,1.5L,手动
大众CC 2016款 1.8TSI 豪华型,16.18,5.24万公里,1.8T,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,5.70,6.24万公里,1.5L,自动
本田 思域 2016款 220TURBO CVT尊贵版,12.73,6.13万公里,1.5T,自动
大众 凌渡 2019款 230TSI 手动风尚版 国V,9.98,5.19万公里,1.4T,手动
大众 朗逸 2013款 改款 1.4TSI DSG舒适版,7.35,7.34万公里,1.4T,自动
奥迪Q5 2011款 2.0TFSI 进取型,13.30,12.82万公里,2.0T,自动
长安CS35 2015款 1.6L 手动豪华型 国IV,3.80,3.58万公里,1.6L,手动
别克 君威 2012款 2.0L 舒适版,5.90,8.71万公里,2.0L,自动
大众POLO 2016款 1.6L 自动舒适型,7.46,2.71万公里,1.6L,自动
铃木 雨燕 2016款 1.5L 自动时尚型酷玩版,6.50,2.73万公里,1.5L,自动
丰田 亚洲龙 2019款 双擎 2.5L XLE尊贵版 国VI,24.80,0.5万公里,2.5L,自动
斯柯达 速派 2016款 TSI330 DSG智行版,12.58,4.43万公里,1.8T,自动
宝马X1 2013款 sDrive18i 领先型,11.50,8.53万公里,2.0L,自动
本田 杰德 2017款 1.8L 自动舒适版 5座,10.90,4.46万公里,1.8L,自动
大众 途观 2016款 300TSI 自动两驱舒适版,11.58,11.36万公里,1.8T,自动
奥迪A6L 2012款 TFSI 舒适型,17.88,10.98万公里,2.0T,自动
雪佛兰 科鲁兹 2013款 1.6L SE MT,3.80,8.08万公里,1.6L,手动
大众 迈腾 2018款 330TSI DSG 尊贵型,18.60,3.53万公里,1.8T,自动
菲亚特 菲翔 2012款 1.4T 自动劲享版,4.38,12.05万公里,1.4T,自动
别克GL8 2018款 28T 尊贵型 国VI,24.98,5.9万公里,2.0T,自动
东风风行 菱智 2020款 M5 1.6L 手动实用型,5.00,0.5万公里,1.6L,手动
奔驰GLC级 2018款 改款 GLC 260 4MATIC 动感型,33.00,2.93万公里,2.0T,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,4.99,7.45万公里,1.5L,自动
大众 途铠 2019款 1.5L 自动风尚版,10.68,2.69万公里,1.5L,自动
福特 福克斯 2015款 两厢 1.6L 自动舒适型,6.98,2.6万公里,1.6L,自动
日产 逍客 2016款 2.0L CVT豪华版,10.30,6.34万公里,2.0L,自动
现代 朗动 2016款 1.6L 自动尊贵型,7.68,6.99万公里,1.6L,自动
起亚K2 2015款 三厢 1.4L MT GLS,4.38,4.46万公里,1.4L,手动
宝马X1 2018款 sDrive18Li 尊享型,18.98,2.1万公里,1.5T,自动
东南DX7 2019款 1.5T 自动智联至尊版 国VI,9.98,0.42万公里,1.5T,自动
大众POLO 2016款 1.6L 自动舒适型,7.48,5.07万公里,1.6L,自动
三菱 欧蓝德 2018款 2.0L 两驱荣耀版 5座,13.20,3.33万公里,2.0L,自动
日产 奇骏 2017款 2.0L CVT舒适版 2WD,14.98,2.48万公里,2.0L,自动
现代 伊兰特 2008款 1.6L 手动豪华贵雅版,1.88,14.17万公里,1.6L,手动
奔驰GLA级 2015款 GLA 220 4MATIC 时尚型,16.22,5.41万公里,2.0T,自动
大众 迈腾 2018款 改款 330TSI DSG 豪华型,18.60,5.78万公里,1.8T,自动
日产 骐达 2020款 1.6L CVT智行版,10.58,2.55万公里,1.6L,自动
马自达 昂克赛拉 2017款 两厢 2.0L 自动豪华型 国V,11.18,5.26万公里,2.0L,自动
马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,9.58,2.89万公里,1.5L,自动
别克 英朗 2015款 15N 自动精英型,7.00,4.31万公里,1.5L,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,23.66,5.69万公里,2.0T,自动
奥迪A6L 2014款 TFSI 舒适型,20.80,15.76万公里,2.0T,自动
现代 瑞纳 2016款 1.4L 自动智能型GLS,4.50,3.81万公里,1.4L,自动
起亚 智跑 2012款 2.0L 自动两驱版GLS,6.50,10.71万公里,2.0L,自动
英菲尼迪Q50L 2015款 2.0T 悦享版,16.58,7.3万公里,2.0T,自动
本田 飞度 2018款 1.5L CVT舒适天窗版,8.38,1.85万公里,1.5L,自动
别克 英朗 2015款 15N 自动进取型,5.80,6.27万公里,1.5L,自动
奥迪Q7 2012款 3.0 TFSI 技术型(200kW)(进口),23.98,15.43万公里,3.0T,自动
本田 雅阁 2018款 260TURBO 精英版 国V,16.28,3.7万公里,1.5T,自动
本田 思域 2016款 220TURBO CVT豪华版,12.70,4.39万公里,1.5T,自动
奔驰GLA级 2016款 GLA 200 动感型,18.80,5.27万公里,1.6T,自动
马自达3 2007款 1.6L 手动标准型,3.18,14.4万公里,1.6L,手动
日产 轩逸 2009款 1.6XL 自动豪华天窗版,5.60,9.22万公里,1.6L,自动
马自达CX-5 2020款 2.5L 自动四驱智尊型,20.58,0.33万公里,2.5L,自动
奔驰B级 2012款 B 180(进口),12.10,7.59万公里,1.6T,自动
本田 飞度 2018款 1.5L CVT潮跑+版,8.60,2.78万公里,1.5L,自动
大众 途观 2013款 1.8TSI 自动四驱豪华型,11.98,6.01万公里,1.8T,自动
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,6.98,7.3万公里,1.6L,自动
大众POLO 2018款 1.5L 自动安驾型,7.68,2.27万公里,1.5L,自动
本田 思铂睿 2009款 2.4L TYPE-S,6.60,14.05万公里,2.4L,自动
Jeep 指南者 2017款 200T 自动家享版,10.70,8.33万公里,1.4T,自动
奔驰C级 2015款 C 200 旅行轿车(进口),26.28,2.25万公里,2.0T,自动
大众 探影 2020款 280TSI DSG 悦Pro,12.98,0.13万公里,1.4T,自动
起亚 福瑞迪 2014款 1.6L MT GL,4.60,8.23万公里,1.6L,手动
丰田 汉兰达 2015款 3.5L 四驱豪华版 7座,33.80,5.44万公里,3.5L,自动
奔驰GLA级 2017款 GLA 200 动感型,19.98,4.99万公里,1.6T,自动
斯柯达 明锐 2013款 1.6L 手动逸杰版,4.38,11.88万公里,1.6L,手动
福特 福睿斯 2017款 1.5L 手动舒适型,5.00,3.64万公里,1.5L,手动
起亚 福瑞迪 2011款 1.6L AT Premium,3.48,8.71万公里,1.6L,自动
大众CC 2016款 1.8TSI 豪华型,16.98,5.1万公里,1.8T,自动
本田 飞度 2014款 1.5L LX CVT舒适型,6.70,6.43万公里,1.5L,自动
大众 帕萨特 2011款 1.8TSI 自动尊荣版,7.90,16.49万公里,1.8T,自动
日产 骐达 2011款 1.6L CVT智能型,5.30,9.33万公里,1.6L,自动
吉利 博越 2016款 1.8TD 自动智尚型,8.10,2.66万公里,1.8T,自动
大众 途观 2012款 1.8TSI 自动四驱菁英版,8.80,16.4万公里,1.8T,自动
日产 奇骏 2017款 2.0L CVT舒适版 2WD,15.70,2.44万公里,2.0L,自动
大众 朗逸 2015款 1.6L 自动风尚版,6.80,12.06万公里,1.6L,自动
现代 伊兰特 2008款 1.6L 手动豪华贵雅版,1.90,15.65万公里,1.6L,手动
雪佛兰 景程 2013款 1.8 SE舒适版 MT,2.80,10.04万公里,1.8L,手动
别克 君越 2018款 28T 豪华型,17.50,3.76万公里,2.0T,自动
启辰D50 2013款 1.6L 手动时尚版,2.98,8.14万公里,1.6L,手动
日产 轩逸 2018款 经典 1.6XE+ CVT领先版,7.68,2.6万公里,1.6L,自动
