福特 福克斯 2012款 三厢 1.6L 手动舒适型,3.38,6.63万公里,1.6L,手动
福特 福克斯 2015款 三厢 EcoBoost 180 自动精英型,7.30,3.93万公里,1.5T,自动
奥迪Q3 2015款 35 TFSI quattro 技术型,15.50,3.97万公里,2.0T,自动
宝马5系 2014款 525Li 领先型,24.98,7.51万公里,2.0T,自动
众泰T600 Coupe 2017款 1.5T 自动豪华型,5.38,4.6万公里,1.5T,自动
本田 雅阁 2018款 260TURBO 精英版 国VI,19.80,0.22万公里,1.5T,自动
别克 威朗 2016款 两厢 15S 自动领先型,7.96,3.84万公里,1.5L,自动
Smart smart fortwo 2012款 1.0T 流光灰特别版,5.00,6.79万公里,1.0T,自动
英菲尼迪QX50 2015款 2.5L 舒适版,18.10,2.03万公里,2.5L,自动
启辰R50 2013款 1.6L 自动豪华版,2.95,6.8万公里,1.6L,自动
起亚K3 2013款 1.6L 手动GL,4.18,9.87万公里,1.6L,手动
别克GL8 2014款 2.4L 行政版,9.89,6.76万公里,2.4L,自动
MG 名爵ZS 2017款 1.5L 自动豪华版,6.20,3.72万公里,1.5L,自动
福特 翼虎 2015款 1.5L GTDi 四驱精英型,8.90,11.28万公里,1.5T,自动
日产 天籁 2013款 2.0L XL舒适版,9.58,6.12万公里,2.0L,自动
丰田 威驰 2014款 1.5L 自动智臻版,4.98,9.51万公里,1.5L,自动
马自达 睿翼 2011款 2.0L 自动精英版,5.28,15.05万公里,2.0L,自动
日产 纳瓦拉 2017款 2.5L自动四驱豪华版QR25,15.30,2.09万公里,2.5L,自动
福特 翼搏 2013款 1.5L 自动风尚型,4.98,9.75万公里,1.5L,自动
中华V5 2012款 1.6L 自动舒适型,3.85,9.8万公里,1.6L,自动
哈弗H1 2016款 改款 蓝标 1.5L AMT舒适型,4.88,,,
别克 英朗 2019款 15T 双离合进取型 国VI,7.50,4.61万公里,1.0T,自动
福特 翼搏 2013款 1.5L 自动尊贵型,5.50,5.01万公里,1.5L,自动
奔驰E级 2014款 E 260 L 豪华型,24.30,8.09万公里,1.8T,自动
丰田 卡罗拉双擎E+ 2019款 1.8L 领先版,14.20,2.93万公里,1.8L,自动
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,5.50,6.06万公里,1.4T,自动
大众 速腾 2012款 1.6L 自动舒适型,6.38,8.95万公里,1.6L,自动
Jeep 指南者 2011款 2.4L 四驱舒适升级版(进口),7.80,12.69万公里,2.4L,自动
奥迪A4L 2013款 35 TFSI 自动标准型,15.98,10.83万公里,2.0T,自动
路虎 发现神行 2016款 2.0T SE,21.80,8.86万公里,2.0T,自动
丰田 卡罗拉 2017款 1.2T CVT GL,8.30,6.86万公里,1.2T,自动
雪铁龙 爱丽舍 2014款 1.6L 自动时尚型,4.58,8.24万公里,1.6L,自动
本田XR-V 2015款 1.8L VTi CVT豪华版,10.98,7.74万公里,1.8L,自动
大众 速腾 2012款 1.6L 自动时尚型,5.98,9.77万公里,1.6L,自动
丰田 皇冠 2018款 2.0T 运动版,25.00,6.02万公里,2.0T,自动
本田 雅阁 2016款 2.0L 舒适版,12.80,11.88万公里,2.0L,自动
日产 骐达 2020款 1.6L CVT智行版,11.14,0.78万公里,1.6L,自动
别克 英朗 2016款 15N 自动精英型,6.50,4.78万公里,1.5L,自动
道奇 酷威 2016款 2.4L 两驱旅行版(进口),12.68,7.38万公里,2.4L,自动
标致207 2011款 两厢 1.4L 手动驭乐版,1.80,6.93万公里,1.4L,手动
斯柯达 昕锐 2019款 1.5L 自动舒适版 国V,6.98,2.02万公里,1.5L,自动
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT豪华版,11.50,3.61万公里,1.8L,自动
荣威e550 2016款 尊享版,6.99,5.19万公里,1.5L,自动
大众 朗逸 2017款 1.6L 自动风尚版,7.98,4.61万公里,1.6L,自动
大众 帕萨特 2013款 1.8TSI DSG尊荣版,7.80,14.98万公里,1.8T,自动
日产 骐达 2008款 1.6L 自动智能型,3.58,10.73万公里,1.6L,自动
捷豹XJ 2012款 XJL 3.0 旗舰商务版,32.98,4.22万公里,3.0L,自动
别克GL6 2018款 18T 6座豪华型,10.10,5.94万公里,1.3T,自动
大众 帕萨特 2016款 280TSI DSG尊荣版,11.58,10.24万公里,1.4T,自动
大众 朗逸 2018款 经典 1.5L 自动风尚版 国VI,9.20,1.58万公里,1.5L,自动
荣威RX3 2020款 1.6L CVT 4G互联超爽精英版,7.88,1.61万公里,1.6L,自动
哈弗H6 2011款 2.0L 手动两驱精英型,2.98,17.73万公里,2.0L,手动
雪佛兰 迈锐宝 2016款 2.4L 自动豪华版,8.88,7.22万公里,2.4L,自动
日产 天籁 2011款 2.5L XL领先版,7.80,9.98万公里,2.5L,自动
福特 野马 2017款 2.3L 自动 （平行进口）,28.98,2.52万公里,2.3L,自动
江淮 瑞风S3 2017款 1.6L 手动智能互联型,4.20,1.8万公里,1.6L,手动
福特 福克斯 2011款 三厢 1.8L 手动舒适型,2.95,8.2万公里,1.8L,手动
日产 蓝鸟 2019款 1.6L CVT智联智酷版 国V,9.48,2.24万公里,1.6L,自动
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,8.30,4.82万公里,2.0L,自动
沃尔沃S60L 2015款 2.0T 智远版,11.38,14万公里,2.0T,自动
福特 福克斯 2015款 两厢 EcoBoost 180 自动精英型,6.80,7.2万公里,1.5T,自动
大众 undefined 帕萨特新能源 2020款 1.4T 自动,18.68,0.01万公里,1.4L,自动
日产 轩逸 2016款 1.6XE CVT舒适版,7.83,3.45万公里,1.6L,自动
斯柯达 晶锐 2017款 1.4L 自动车享版,5.80,2.68万公里,1.4L,自动
别克 威朗 2020款 20T CVT豪华型,10.80,0.49万公里,1.3T,自动
新宝骏RM-5 2019款 1.5T CVT 24小时在线尊贵型 7座,9.80,0.39万公里,1.5T,自动
长安CS75 2014款 2.0L 手动豪华型 国IV,5.50,6.28万公里,2.0L,手动
大众 途观 2015款 1.8TSI 自动两驱豪华型,12.60,5.27万公里,1.8T,自动
吉利 帝豪 2016款 三厢 1.5L 手动向上版,3.80,4.46万公里,1.5L,手动
本田 缤智 2018款 1.5L CVT两驱科技精英型,10.98,2.02万公里,1.5L,自动
福特 锐界 2016款 EcoBoost 245 两驱豪锐型 7座,19.48,2.6万公里,2.0T,自动
斯巴鲁 力狮 2016款 2.5i 全驱荣耀版,15.80,4.45万公里,2.5L,自动
福特 福克斯 2015款 三厢 1.6L 自动风尚型,6.20,9.49万公里,1.6L,自动
奥迪A6L 2014款 TFSI 标准型,18.30,12.47万公里,2.0T,自动
东风风神A60 2016款 1.5L 手动尊贵型,3.50,7.86万公里,1.5L,手动
大众 2019款 宝来·传奇 1.5L 自动时尚型 国VI,8.10,2.3万公里,1.5L,自动
斯柯达 明锐 2019款 旅行车 TSI230 DSG豪华版 国VI,10.68,0.01万公里,1.2T,自动
北汽幻速S7 2018款 1.5T 自动尊贵型,5.80,3.47万公里,1.5T,自动
MG6 2014款 掀背 1.8T 自动性能版,4.80,11.38万公里,1.8T,自动
斯巴鲁 森林人 2013款 2.5i 自动尊贵版,12.90,14.93万公里,2.5L,自动
斯柯达Yeti 2016款 1.4TSI DSG创行版,7.98,5.9万公里,1.4T,自动
斯柯达 明锐 2019款 TSI280 DSG智行豪华版 国VI,9.16,0.1万公里,1.4T,自动
MINI Countryman 2014款 1.6T COOPER ALL4 Fun,14.98,7.64万公里,1.6T,自动
大众 探岳 2019款 380TSI 四驱旗舰型 国VI,25.66,0.28万公里,2.0T,自动
现代 全新胜达 2013款 改款 2.4L 自动四驱智能型,10.80,9.88万公里,2.4L,自动
日产 逍客 2016款 2.0L CVT精英版,10.58,6.76万公里,2.0L,自动
日产 逍客 2019款 2.0L CVT豪华版,14.30,1.35万公里,2.0L,自动
福特 福克斯 2017款 三厢 1.6L 手动舒适型智行版,6.98,8.96万公里,1.6L,手动
起亚 狮跑 2009款 2.0L 手动两驱版GL,2.98,11.62万公里,2.0L,手动
雪铁龙C4L 2014款 1.8L 智驱版 手动劲智型,4.30,15.4万公里,1.8L,手动
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,8.50,4.54万公里,1.2T,自动
大众 高尔夫 2016款 1.6L 自动舒适型,8.80,8.96万公里,1.6L,自动
别克 凯越 2015款 1.5L 手动经典型,4.18,6.01万公里,1.5L,手动
奥迪Q5 2012款 2.0TFSI 技术型,16.30,5.83万公里,2.0T,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,24.30,6.94万公里,2.0T,自动
众泰T600 2014款 1.5T 手动尊贵型,3.50,5.57万公里,1.5T,手动
传祺GS4 2015款 200T G-DCT精英版,5.98,9.33万公里,1.3T,自动
别克GL8 2014款 2.4L 经典版,10.80,10.38万公里,2.4L,自动
大众 途观 2013款 1.8TSI 手动两驱风尚版,8.00,9.71万公里,1.8T,手动
林肯MKZ 2014款 2.0T 尊享版,15.50,9.97万公里,2.0T,自动
宝马5系 2013款 525Li 豪华型,21.68,8.07万公里,2.0T,自动
沃尔沃XC60 2011款 2.0T 舒适版(进口),9.61,14.04万公里,2.0T,自动
现代ix35 2012款 2.0L 自动两驱精英版GLS,6.60,6.32万公里,2.0L,自动
丰田 卡罗拉 2017款 1.2T CVT GL-i,8.68,3.83万公里,1.2T,自动
雪佛兰 科沃兹 2019款 320 自动欣享版,6.68,1.09万公里,1.5L,自动
奔驰GLA级 2016款 GLA 220 4MATIC 时尚型,17.98,3.67万公里,2.0T,自动
大众 途锐 2011款 3.0TSI 标配型(进口),24.30,11.23万公里,3.0T,自动
本田 缤智 2017款 1.5L CVT两驱舒适型,8.59,2.68万公里,1.5L,自动
丰田 普拉多 2016款 2.7L 自动标准版,41.00,4.68万公里,2.7L,自动
凯迪拉克ATS-L 2016款 28T 领先型,14.98,9.39万公里,2.0T,自动
大众 帕萨特 2014款 1.8TSI DSG尊荣版,10.08,17.96万公里,1.8T,自动
日产 逍客 2016款 2.0L CVT精英版,10.76,4万公里,2.0L,自动
宝马5系 2014款 520Li 典雅型,21.99,17.1万公里,2.0T,自动
现代ix25 2015款 1.6L 自动两驱智能型GLS,7.68,5.25万公里,1.6L,自动
大众 捷达 2015款 质惠版 1.6L 自动时尚型,5.98,8.7万公里,1.6L,自动
大众 朗逸 2019款 1.5L 自动舒适版 国VI,10.99,1.9万公里,1.5L,自动
起亚 智跑 2011款 2.0L 自动两驱版Premium,6.50,11.35万公里,2.0L,自动
福特 翼搏 2017款 1.5L 自动风尚型,6.13,3.47万公里,1.5L,自动
奥迪A1 2014款 30 TFSI Sportback时尚型(进口),10.30,3.63万公里,1.4T,自动
本田XR-V 2017款 1.8L EXi CVT舒适版,12.20,1.74万公里,1.8L,自动
中华 骏捷FRV 2010款 1.3L 手动舒适型,0.85,14.6万公里,1.3L,手动
起亚KX CROSS 2017款 1.4L AT GLS,6.83,1.81万公里,1.4L,自动
福特 福克斯 2015款 两厢 1.6L 自动舒适型,6.20,5.33万公里,1.6L,自动
本田 缤智 2017款 1.5L CVT两驱舒适型,10.70,3.18万公里,1.5L,自动
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,10.68,9.51万公里,2.0T,自动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,6.50,2.62万公里,1.5L,自动
东南 V5菱致 2012款 1.5L CVT舒适型,3.20,8.88万公里,1.5L,自动
起亚 智跑 2014款 2.0L 自动两驱版GL,7.20,9.24万公里,2.0L,自动
斯柯达 明锐 2012款 1.6L 自动逸杰版,4.90,7.99万公里,1.6L,自动
宝马3系 2014款 320Li 时尚型,18.28,5.72万公里,2.0T,自动
斯柯达 昊锐 2012款 1.4TSI DSG智雅版,4.68,15.69万公里,1.4T,自动
斯柯达 速派 2019款 TSI280 DSG标准版,13.88,0.01万公里,1.4T,自动
大众 朗逸 2019款 1.5L 自动风尚版 国VI,9.98,0.01万公里,1.5L,自动
大众 朗逸 2019款 1.5L 自动风尚版 国VI,9.98,0.01万公里,1.5L,自动
大众 朗逸 2019款 1.5L 自动风尚版 国VI,9.98,0.01万公里,1.5L,自动
现代 索纳塔八 2013款 2.0L 自动豪华版,6.50,7.71万公里,2.0L,自动
丰田 卡罗拉 2012款 炫装版 1.6L 自动GL,5.82,8.84万公里,1.6L,自动
英菲尼迪ESQ 2014款 1.6L 率性版(进口),12.80,2万公里,1.6L,自动
丰田 汉兰达 2015款 2.0T 两驱精英版 5座,19.50,11.13万公里,2.0T,自动
现代 全新胜达 2013款 2.4L 自动两驱智能型,11.38,6.76万公里,2.4L,自动
长安CS15 2016款 1.5L 手动尊贵版,3.68,3.2万公里,1.5L,手动
日产 逍客 2016款 2.0L CVT精英版,9.58,7.53万公里,2.0L,自动
雪佛兰 2015款 赛欧3 1.5L 手动理想天窗版,3.49,3.8万公里,1.5L,手动
奔驰GLA级 2015款 GLA 220 4MATIC 时尚型,17.28,4.97万公里,2.0T,自动
奔驰E级 2010款 E 200 CGI 优雅型(进口),10.30,13.73万公里,1.8T,自动
日产 轩逸 2012款 经典 1.6XE 手动舒适版,5.58,5.69万公里,1.6L,手动
福特 福克斯 2015款 两厢 1.6L 自动风尚型,6.20,4.87万公里,1.6L,自动
福特 福克斯 2012款 两厢 1.6L 自动风尚型,5.80,10.28万公里,1.6L,自动
起亚 焕驰 2017款 1.4L 手动豪华版Deluxe,4.98,2.05万公里,1.4L,手动
中华 尊驰 2008款 改款 1.8T 手动豪华型,1.95,10.89万公里,1.8T,手动
菲亚特 菲翔 2012款 1.4T 自动悦享版,3.30,12.95万公里,1.4T,自动
大众 帕萨特 2016款 380TSI DSG御尊版,13.80,4.46万公里,2.0T,自动
日产 天籁 2016款 2.0L XL舒适版,13.28,7.83万公里,2.0L,自动
本田 艾力绅 2016款 2.4L 风尚版,25.18,5.17万公里,2.4L,自动
日产 逍客 2011款 2.0XL 火 CVT 2WD,5.98,11.99万公里,2.0L,自动
大众 朗逸 2015款 1.6L 手动舒适版,5.80,5.36万公里,1.6L,手动
大众 宝来 2019款 改款 1.5L 自动精英型 国VI,10.30,1.52万公里,1.5L,自动
起亚 智跑 2012款 2.0L 自动两驱版NAVI,6.88,7.91万公里,2.0L,自动
本田 思域 2009款 1.8L 手动经典版,3.48,12.89万公里,1.8L,手动
雪佛兰 科鲁兹 2015款 1.5L 自动时尚导航版,5.50,8.56万公里,1.5L,自动
大众 高尔夫 2012款 1.6 自动舒适型,7.10,5.91万公里,1.6L,自动
宝马X1 2012款 sDrive18i 豪华型,10.60,12.53万公里,2.0L,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,11.60,6.55万公里,1.6T,自动
马自达CX-5 2013款 2.5L 自动四驱豪华型,9.88,16.12万公里,2.5L,自动
别克 凯越 2013款 1.5L 自动经典型,3.50,8.25万公里,1.5L,自动
别克 昂科威 2014款 28T 四驱豪华型,14.50,6.04万公里,2.0T,自动
奥迪Q3 2015款 30 TFSI 舒适型,14.88,9.9万公里,1.4T,自动
东风风神AX7 2015款 2.0L 手动智逸型,5.20,7.79万公里,2.0L,手动
吉利 远景X3 2019款 升级版 1.5L CVT尊贵型,5.08,0.47万公里,1.5L,自动
斯柯达 速派 2016款 TSI330 DSG创行版,9.80,5.6万公里,1.8T,自动
宝马5系 2014款 525Li 领先型,24.75,11.33万公里,2.0T,自动
大众 途观 2010款 1.8TSI 自动两驱都会版,6.50,11.5万公里,1.8T,自动
日产 轩逸 2016款 1.6XL  CVT尊享版,8.10,6.36万公里,1.6L,自动
别克 君威 2012款 2.0L 舒适版,6.08,9.55万公里,2.0L,自动
大众 Passat领驭 2009款 1.8T 手动尊享型,3.28,12.55万公里,1.8T,手动
别克GL8 2014款 3.0L GT豪华商务豪雅版,18.80,6.35万公里,3.0L,自动
哈弗H6 2012款 1.5T 手动两驱精英型,3.65,6.81万公里,1.5T,手动
大众 尚酷 2010款 2.0TSI 豪华版(进口),8.80,11.54万公里,2.0T,自动
英菲尼迪ESQ 2014款 1.6L 率性版(进口),10.50,5.68万公里,1.6L,自动
奔驰GLK级 2014款 GLK 260 4MATIC 动感型,20.60,6.69万公里,2.0T,自动
别克 君越 2010款 2.4L豪雅版,5.99,15.78万公里,2.4L,自动
雪铁龙C4L 2016款 1.6T 自动精英型,7.68,6.16万公里,1.6T,自动
大众 朗逸 2017款 1.6L 自动风尚版,8.10,3.7万公里,1.6L,自动
林肯MKC 2014款 2.0T 两驱尊雅版,17.50,7.33万公里,2.0T,自动
宝骏510 2017款 1.5L 自动时尚型,4.68,3.66万公里,1.5L,自动
丰田 卡罗拉 2014款 1.6L CVT GL,7.98,6.74万公里,1.6L,自动
大众POLO 2018款 1.5L 自动安享型,7.70,3.7万公里,1.5L,自动
吉利 远景 2017款 1.5L 自动幸福版,4.50,5.74万公里,1.5L,自动
标致408 2015款 1.2T 自动豪华版,6.20,9.4万公里,1.2T,自动
比亚迪F3R 2009款 金钻版 1.5L 时尚型 GLX-i,1.00,6.22万公里,1.5L,手动
长安CS75 2016款 1.8T 自动精英型 国V,5.86,5.86万公里,1.8T,自动
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,4.98,7.95万公里,1.6L,手动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,5.98,2.28万公里,1.5L,自动
大众 朗逸 2017款 1.6L 自动风尚版,8.50,2.32万公里,1.6L,自动
起亚 福瑞迪 2018款 1.6L 自动智享互联版Value-Connect,6.58,3.19万公里,1.6L,自动
大众 高尔夫 2017款 280TSI 自动R-Line百万辆纪念版,12.00,3.08万公里,1.4T,自动
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,8.98,4.45万公里,1.5L,自动
奔驰A级 2017款 改款 A 200 时尚型(进口),18.80,3.8万公里,1.6T,自动
雪佛兰 迈锐宝 2016款 1.6T 自动舒适版,7.90,6.81万公里,1.6T,自动
起亚K3 2017款 1.6L 自动15周年特别版GLS,8.20,2.87万公里,1.6L,自动
大众 捷达 2015款 质惠版 1.6L 自动时尚型,5.58,8.06万公里,1.6L,自动
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,6.28,8.54万公里,1.6L,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,26.00,3.35万公里,2.0T,自动
大众POLO 2016款 1.4L 自动风尚型,5.60,5.37万公里,1.4L,自动
标致3008 2013款 1.6THP 自动至尚版,5.80,12.11万公里,1.6T,自动
大众 途安 2013款 1.4T 自动舒适版5座,7.60,7.3万公里,1.4T,自动
现代 悦动 2008款 1.6L MT GL,1.80,10.59万公里,1.6L,手动
现代 领动 2018款 1.4T 双离合炫动·活力型,8.28,2.36万公里,1.4T,自动
本田 缤智 2015款 1.8L 手动两驱精英型,8.40,6.14万公里,1.8L,手动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,4.60,5.83万公里,1.5L,手动
Smart smart fortwo 2011款 1.0 MHD 硬顶标准版,4.20,7.98万公里,1.0L,自动
大众 夏朗 2012款 2.0TSI 标配型 欧IV(进口),9.72,16.79万公里,2.0T,自动
长安CS75 2016款 1.8T 自动精英型 国V,6.68,6.67万公里,1.8T,自动
日产 骐达 2011款 1.6L CVT智能型,5.50,10.03万公里,1.6L,自动
MINI Countryman 2011款 1.6T COOPER S ALL4,12.30,9.68万公里,1.6T,自动
丰田 雷凌 2017款 1.2T G CVT精英版,8.69,5.98万公里,1.2T,自动
大众 高尔夫·嘉旅 2016款 280TSI 自动旗舰型,12.98,4.09万公里,1.4T,自动
福特 福克斯 2012款 三厢 1.6L 自动风尚型,5.68,6.82万公里,1.6L,自动
东南DX3 2016款 1.5T CVT旗舰型,6.29,4.04万公里,1.5T,自动
林肯MKX 2015款 2.0T 四驱尊雅版,22.98,6.64万公里,2.0T,自动
起亚 奕跑 2019款 1.4L 自动趣享版 国VI,6.90,1.34万公里,1.4L,自动
别克 英朗 2014款 XT 1.6L 手动进取版,4.68,7.85万公里,1.6L,手动
斯柯达 昕动 2016款 改款 TSI230 DSG智行版,6.60,8.15万公里,1.4T,自动
宝马5系 2013款 525Li 领先型,19.90,13.26万公里,2.0T,自动
奔驰B级 2015款 B 200 时尚型(进口),14.98,5.94万公里,1.6T,自动
日产 逍客 2016款 2.0L CVT精英版,9.88,3.78万公里,2.0L,自动
大众 凌渡 2015款 230TSI DSG风尚版,8.80,8.2万公里,1.4T,自动
起亚KX CROSS 2017款 1.4L AT GLS,6.50,4.41万公里,1.4L,自动
雷克萨斯IS 2017款 300 F SPORT版,29.39,2.1万公里,2.0T,自动
东风风行 菱智 2017款 M3L 1.6L 7座舒适型,4.00,5.57万公里,1.6L,手动
大众 高尔夫 2015款 1.4TSI 自动舒适型,8.80,5.62万公里,1.4T,自动
凯迪拉克XTS 2013款 28T 豪华型,13.83,9.43万公里,2.0T,自动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,7.38,2.21万公里,1.5L,自动
现代 菲斯塔 2019款 280TGDi 运动版 国VI,10.98,2.8万公里,1.6T,自动
日产 骊威 2013款 1.6XE CVT舒适版,5.30,7.17万公里,1.6L,自动
雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,5.88,9.63万公里,2.4L,自动
别克 凯越 2013款 1.5L 自动经典型,3.98,15.3万公里,1.5L,自动
奥迪A4L 2015款 35 TFSI 自动标准型,15.80,9.63万公里,2.0T,自动
奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版,21.90,9.17万公里,2.0T,自动
大众 捷达 2015款 1.6L 手动时尚型,4.48,8.42万公里,1.6L,手动
雪佛兰 科鲁兹 2012款 1.8L SE AT,3.80,5.7万公里,1.8L,自动
本田 凌派 2019款 180Turbo CVT豪华版 国VI,10.36,1.6万公里,1.0T,自动
宝马X3 2013款 改款 xDrive28i 豪华型(进口),24.50,7.83万公里,2.0T,自动
雪佛兰 科鲁兹 2013款 掀背 1.6L 自动豪华型,4.00,7.26万公里,1.6L,自动
宝马X1 2014款 sDrive18i 领先型,14.60,6.05万公里,2.0T,自动
现代ix35 2012款 2.0L 自动两驱精英版GLS,6.40,8.6万公里,2.0L,自动
荣威360 2015款 1.5L 自动豪华版,4.88,5.14万公里,1.5L,自动
大众 速腾 2012款 1.8TSI 自动旗舰版,6.90,11.1万公里,1.8T,自动
别克GL8 2014款 2.4L 舒适版,12.60,8.21万公里,2.4L,自动
丰田 威驰 2017款 1.5L CVT创行版,6.60,5.87万公里,1.5L,自动
现代ix25 2015款 1.6L 手动两驱时尚型GS,5.99,4.11万公里,1.6L,手动
奔驰C级 2015款 C 200 运动版,20.28,11.87万公里,2.0T,自动
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,9.50,4.14万公里,1.2T,自动
大众 甲壳虫 2013款 1.2TSI 时尚型(进口),8.80,9.54万公里,1.2T,自动
标致207 2011款 三厢 1.4L 手动驭乐版,1.99,4.92万公里,1.4L,手动
Jeep 指南者 2017款 200T 自动家享版,11.80,1.9万公里,1.4T,自动
雪佛兰 科帕奇 2017款 2.4L 两驱豪华版 7座,9.30,5.07万公里,2.4L,自动
起亚K3 2016款 1.6L 自动GLS,6.20,6.31万公里,1.6L,自动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,5.78,8.34万公里,1.5L,自动
本田 思域 2016款 220TURBO CVT豪华版,13.00,2.56万公里,1.5T,自动
大众 宝来 2018款 1.5L 自动时尚型,8.88,0.95万公里,1.5L,自动
哈弗H7 2019款 2.0T 智享型 国V,11.80,1.36万公里,2.0T,自动
五菱荣光V 2016款 1.2L实用型,3.20,5.41万公里,1.2L,手动
本田 思域 2016款 220TURBO CVT尊贵版,13.28,3.38万公里,1.5T,自动
吉利 远景X3 2019款 升级版 1.5L CVT精英型,5.30,0.96万公里,1.5L,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,10.88,6.41万公里,1.6T,自动
雪佛兰 科鲁兹 2013款 1.6L SE MT,3.84,3.12万公里,1.6L,手动
别克GL8 2014款 3.0L XT豪华商务旗舰版,14.50,7.45万公里,3.0L,自动
日产 奇骏 2014款 2.0L CVT舒适版 2WD,10.60,6.24万公里,2.0L,自动
现代ix25 2015款 1.6L 自动两驱智能型GLS,6.58,8.64万公里,1.6L,自动
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,8.30,9.29万公里,1.6T,自动
日产 奇骏 2014款 2.0L CVT舒适版 2WD,12.38,5.44万公里,2.0L,自动
凯迪拉克XTS 2016款 28T 技术型,16.28,5.62万公里,2.0T,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,11.38,2.98万公里,1.6T,自动
斯巴鲁XV 2012款 2.0i 豪华版,9.00,9.59万公里,2.0L,自动
别克 英朗 2018款 15T 双离合进取型 国V,6.38,6.47万公里,1.0T,自动
现代 朗动 2012款 1.6L 自动领先型,5.68,7.83万公里,1.6L,自动
别克 威朗 2016款 两厢GS 20T 双离合豪情运动型,8.98,4.85万公里,1.5T,自动
别克 威朗 2018款 三厢 15S 自动领先型,8.70,3.21万公里,1.5L,自动
本田 奥德赛 2015款 2.4L 智享版,18.80,8.13万公里,2.4L,自动
大众 高尔夫 2018款 230TSI 自动豪华型,12.18,2.74万公里,1.4T,自动
马自达CX-5 2012款 2.0L 四驱豪华版(进口),9.30,10.36万公里,2.0L,自动
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL,2.75,11.92万公里,1.4L,手动
起亚K3 2016款 1.6L 自动天窗版,8.30,3.26万公里,1.6L,自动
大众 高尔夫 2012款 1.4TSI 自动舒适型,7.98,8.35万公里,1.4T,自动
